Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.test,MinecraftProtocolTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.test,MinecraftProtocolTest,Unexploited Encapsulation,The tool detected the smell because a set of type checks are performed while those types belong to the same hierarchy. The participating types that were checked are: ClientboundLoginPacket; ClientboundSystemChatPacket in method login
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.test,MinecraftProtocolTest,Missing Hierarchy,The tool detected the smell because a set of type checks are performed to explicitly manage variation in behavior where a hierarchy could have been formed consisting of these participating types. The participating types that were checked are: ClientboundLoginPacket; ClientboundSystemChatPacket in method login
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol,ClientListener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol,ClientListener,Unexploited Encapsulation,The tool detected the smell because a set of type checks are performed while those types belong to the same hierarchy. The participating types that were checked are: ClientboundHelloPacket; ClientboundGameProfilePacket; ClientboundLoginDisconnectPacket; ClientboundLoginCompressionPacket; ClientboundStatusResponsePacket; ClientboundPongResponsePacket; ClientboundKeepAlivePacket; ClientboundDisconnectPacket in method packetReceived
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol,ClientListener,Missing Hierarchy,The tool detected the smell because a set of type checks are performed to explicitly manage variation in behavior where a hierarchy could have been formed consisting of these participating types. The participating types that were checked are: ClientboundHelloPacket; ClientboundGameProfilePacket; ClientboundLoginDisconnectPacket; ClientboundLoginCompressionPacket; ClientboundStatusResponsePacket; ClientboundPongResponsePacket; ClientboundKeepAlivePacket; ClientboundDisconnectPacket in method packetReceived
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol,MinecraftProtocol,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 23 public methods
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol,ServerListener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol,ServerListener,Unexploited Encapsulation,The tool detected the smell because a set of type checks are performed while those types belong to the same hierarchy. The participating types that were checked are: ClientIntentionPacket; ServerboundHelloPacket; ServerboundKeyPacket; ServerboundStatusRequestPacket; ServerboundPingRequestPacket; ServerboundKeepAlivePacket in method packetReceived
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol,ServerListener,Missing Hierarchy,The tool detected the smell because a set of type checks are performed to explicitly manage variation in behavior where a hierarchy could have been formed consisting of these participating types. The participating types that were checked are: ClientIntentionPacket; ServerboundHelloPacket; ServerboundKeyPacket; ServerboundStatusRequestPacket; ServerboundPingRequestPacket; ServerboundKeepAlivePacket in method packetReceived
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.level,ClientboundSetTimePacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.level,ClientboundSectionBlocksUpdatePacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.level,ClientboundBlockDestructionPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.level,ClientboundSoundPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.level,ClientboundGameEventPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.level,ClientboundGameEventPacket,Unexploited Encapsulation,The tool detected the smell because a set of type checks are performed while those types belong to the same hierarchy. The participating types that were checked are: GameMode; RainStrengthValue; ThunderStrengthValue in method serialize
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.level,ClientboundGameEventPacket,Missing Hierarchy,The tool detected the smell because a set of type checks are performed to explicitly manage variation in behavior where a hierarchy could have been formed consisting of these participating types. The participating types that were checked are: GameMode; RainStrengthValue; ThunderStrengthValue in method serialize
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.level,ClientboundTagQueryPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.level,ClientboundSetChunkCacheRadiusPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.level,ClientboundCustomSoundPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.level,ClientboundCustomSoundPacket,Unexploited Encapsulation,The tool detected the smell because a set of type checks are performed while those types belong to the same hierarchy. The participating types that were checked are: CustomSound; BuiltinSound in method serialize
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.level,ClientboundCustomSoundPacket,Missing Hierarchy,The tool detected the smell because a set of type checks are performed to explicitly manage variation in behavior where a hierarchy could have been formed consisting of these participating types. The participating types that were checked are: CustomSound; BuiltinSound in method serialize
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.level,ClientboundBlockEventPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.level,ClientboundBlockEventPacket,Unexploited Encapsulation,The tool detected the smell because a set of type checks are performed while those types belong to the same hierarchy. The participating types that were checked are: NoteBlockValueType; PistonValueType; ChestValueType; GenericBlockValueType in method serialize
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.level,ClientboundBlockEventPacket,Missing Hierarchy,The tool detected the smell because a set of type checks are performed to explicitly manage variation in behavior where a hierarchy could have been formed consisting of these participating types. The participating types that were checked are: NoteBlockValueType; PistonValueType; ChestValueType; GenericBlockValueType in method serialize
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.level,ClientboundBlockUpdatePacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.level,ClientboundSetSimulationDistancePacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.level,ClientboundLevelEventPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.level,ClientboundLevelEventPacket,Unexploited Encapsulation,The tool detected the smell because a set of type checks are performed while those types belong to the same hierarchy. The participating types that were checked are: RecordEventData; SmokeEventData; BreakBlockEventData; BreakPotionEventData; BonemealGrowEventData; ComposterEventData; DragonFireballEventData; SculkBlockChargeEventData in method serialize
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.level,ClientboundLevelEventPacket,Missing Hierarchy,The tool detected the smell because a set of type checks are performed to explicitly manage variation in behavior where a hierarchy could have been formed consisting of these participating types. The participating types that were checked are: RecordEventData; SmokeEventData; BreakBlockEventData; BreakPotionEventData; BonemealGrowEventData; ComposterEventData; DragonFireballEventData; SculkBlockChargeEventData in method serialize
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.level,ClientboundSetChunkCacheCenterPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.level,ClientboundMapItemDataPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.level,ClientboundBlockEntityDataPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.level,ClientboundSectionBlocksUpdatePacketTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.level,ClientboundSetEquipmentPacketTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.level,ClientboundBlockUpdatePacketTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.level,ClientboundLevelChunkWithLightPacketTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.level,ClientboundSetEntityDataPacketTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.level.border,ClientboundSetBorderSizePacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.level.border,ClientboundSetBorderCenterPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.level.border,ClientboundSetBorderWarningDelayPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.level.border,ClientboundSetBorderLerpSizePacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.level.border,ClientboundSetBorderWarningDistancePacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.level.border,ClientboundInitializeBorderPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.inventory,ClientboundContainerSetSlotPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.inventory,ClientboundOpenBookPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.inventory,ClientboundContainerClosePacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.inventory,ClientboundPlaceGhostRecipePacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.inventory,ClientboundOpenScreenPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.inventory,ClientboundHorseScreenOpenPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.inventory,ClientboundContainerSetContentPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.inventory,ClientboundContainerSetDataPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.inventory,ClientboundMerchantOffersPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.title,ClientboundSetSubtitleTextPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.title,ClientboundClearTitlesPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.title,ClientboundSetTitleTextPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.title,ClientboundSetActionBarTextPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.title,ClientboundSetTitlesAnimationPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.entity.player,ClientboundPlayerAbilitiesPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.entity.player,ClientboundPlayerCombatEndPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.entity.player,ClientboundSetExperiencePacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.entity.player,ClientboundBlockChangedAckPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.entity.player,ClientboundSetHealthPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.entity.player,ClientboundPlayerCombatKillPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.entity.player,ClientboundPlayerCombatEnterPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.entity.player,ClientboundSetCarriedItemPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.entity.player,ClientboundPlayerLookAtPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.entity.player,ClientboundPlayerPositionPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.entity,ClientboundRotateHeadPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.entity,ClientboundMoveVehiclePacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.entity,ClientboundSetPassengersPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.entity,ClientboundSetEntityDataPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.entity,ClientboundUpdateMobEffectPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.entity,ClientboundMoveEntityRotPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.entity,ClientboundTakeItemEntityPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.entity,ClientboundRemoveMobEffectPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.entity,ClientboundRemoveEntitiesPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.entity,ClientboundEntityEventPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.entity,ClientboundTeleportEntityPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.entity,ClientboundUpdateAttributesPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.entity,ClientboundSetEntityMotionPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.entity,ClientboundMoveEntityPosRotPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.entity,ClientboundAnimatePacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.entity,ClientboundSetEntityLinkPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.entity,ClientboundSetEquipmentPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.entity,ClientboundMoveEntityPosPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.entity.spawn,ClientboundAddEntityPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.entity.spawn,ClientboundAddEntityPacket,Unexploited Encapsulation,The tool detected the smell because a set of type checks are performed while those types belong to the same hierarchy. The participating types that were checked are: MinecartType; Direction; FallingBlockData; SplashPotionData; ProjectileData; GenericObjectData in method serialize
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.entity.spawn,ClientboundAddEntityPacket,Missing Hierarchy,The tool detected the smell because a set of type checks are performed to explicitly manage variation in behavior where a hierarchy could have been formed consisting of these participating types. The participating types that were checked are: MinecartType; Direction; FallingBlockData; SplashPotionData; ProjectileData; GenericObjectData in method serialize
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.entity.spawn,ClientboundAddExperienceOrbPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.clientbound.entity.spawn,ClientboundAddPlayerPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.serverbound.player,ServerboundUseItemPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.serverbound.player,ServerboundSetCarriedItemPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.serverbound.player,ServerboundUseItemOnPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.serverbound.player,ServerboundMovePlayerPosPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.serverbound.player,ServerboundMovePlayerStatusOnlyPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.serverbound.player,ServerboundSwingPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.serverbound.player,ServerboundPlayerActionPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.serverbound.player,ServerboundMovePlayerRotPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.serverbound.player,ServerboundPlayerAbilitiesPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Steveice10_MCProtocolLib,com.github.steveice10.mc.protocol.packet.ingame.serverbound.player,ServerboundPlayerCommandPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
